file_path,thumbnail,set_key,langs
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/058.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/058-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/059.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/059-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/060.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/060-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/061.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/061-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/062.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/062-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/063.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/063-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/064.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/064-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/065.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/065-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/066.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/066-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/067.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/067-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/068.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/068-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/069.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/069-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/070.jpg,https://skillnet.hum.uu.nl/data/A/Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324/070-thumb.jpg,Adamus-Theodorus-Siberus-Epistolae-Wittenberg-1606-293-324,LAT
