file_path,thumbnail,set_key,langs,width,height,hide
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/230.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/230-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/231.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/231-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/232.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/232-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/233.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/233-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/234.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/234-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/235.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/235-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/236.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/236-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/237.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/237-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/238.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/238-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/239.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/239-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/240.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/240-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/241.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/241-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/242.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/242-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/243.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/243-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/244.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/244-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/245.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/245-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/246.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/246-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/247.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/247-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/248.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/248-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/249.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/249-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/250.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/250-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/251.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/251-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/252.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/252-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/253.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/253-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/254.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/254-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/255.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/255-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/256.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/256-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/257.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/257-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/258.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/258-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/259.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/259-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/260.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/260-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/261.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/261-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/262.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/262-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/263.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/263-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/264.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/264-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/265.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/265-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/266.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/266-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/267.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/267-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/268.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/268-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/269.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/269-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/270.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/270-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/271.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/271-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/272.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/272-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/273.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/273-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/274.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/274-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/275.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/275-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/276.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/276-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/277.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/277-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/278.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/278-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/279.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/279-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/280.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/280-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/281.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/281-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/282.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/282-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/283.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/283-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/284.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/284-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/285.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/285-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/286.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/286-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/287.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/287-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/288.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/288-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/289.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/289-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/290.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/290-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/291.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/291-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/292.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/292-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/293.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/293-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/294.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/294-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/295.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/295-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/296.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/296-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/297.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/297-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/298.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/298-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/299.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/299-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/300.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/300-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/301.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/301-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/302.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/302-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/303.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/303-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/304.jpg,https://skillnet.hum.uu.nl/data/D/M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698/304-thumb.jpg,M-Pietro-Aretino-Il-quinto-libro-delle-lettere-Paris-1609-23-698,IT,1746,3000,
